Timestamp, Multiplier
202211041955420001, 15.19
202211041956350001, 2.11
202211041956590001, 5.70
202211041957380001, 1.71
202211041957590001, 1.17
202211041958150001, 1.00
202211041958280001, 9.94
202211041959150001, 1.53
202211041959340001, 13.19
202211042000250001, 2.00
202211042000490001, 1.09
202211042001030001, 1.14
202211042001180001, 1.18
202211042001330001, 1.43
202211042001520001, 39.79
202211042002590001, 1.43
202211042003170001, 1.98
202211042003410001, 1.03
202211042003540001, 2.17
202211042004190001, 2.43
202211042004450001, 2.85
202211042005130001, 2.84
202211042005420001, 10.58
202211042006300001, 8.32
202211042007140001, 1.82
202211042007360001, 1.21
202211042007520001, 6.56
202211042008330001, 8.88
202211042009180001, 1.88
202211042009400001, 12.95
202211042010310001, 36.26
202211042011370001, 2.57
202211042012040001, 4.42
202211042012390001, 2.24
202211042013040001, 3.10
202211042013340001, 1.92
202211042013570001, 13.17
202211042014480001, 11.65
202211042015370001, 5.02
202211042016140001, 3.13
202211042016440001, 7.10
202211042017260001, 1.71
202211042017470001, 2.36
202211042018130001, 1.28
202211042018300001, 1.35
202211042018470001, 5.97
202211042019270001, 1.92
202211042019490001, 1.54
202211042020090001, 2.58
202211042020360001, 2.28
202211042021010001, 3.23
202211042021310001, 6.56
202211042022120001, 1.18
202211042022280001, 1.64
202211042022480001, 1.62
202211042023080001, 3.50
202211042023400001, 3.68
202211042024120001, 3.03
202211042024420001, 1.76
202211042025030001, 2.19
202211042025280001, 1.80
202211042025490001, 1.15
202211042026040001, 4.18
202211042026390001, 1.29
202211042026550001, 1.90
202211042027180001, 1.38
202211042027360001, 1.83
202211042027580001, 1.26
202211042028140001, 3.22
202211042028450001, 3.32
202211042029150001, 1.26
202211042029320001, 1.33
202211042029490001, 47.25
202211042030590001, 1.22
202211042031150001, 1.30
202211042031320001, 1.53
202211042031510001, 3.46
202211042032230001, 3.15
202211042032530001, 1.02
202211042033060001, 1.22
202211042033220001, 2.37
202211042033480001, 25.70
202211042034490001, 3.55
202211042035210001, 1.00
202211042035340001, 1.24
202211042035500001, 1.73
202211042036110001, 2.14
202211042036350001, 1.32
202211042036520001, 1.09
202211042037070001, 3.06
202211042037360001, 1.13
202211042037510001, 1.08
202211042038050001, 1.85
202211042038270001, 2.05
