Timestamp, Multiplier
202211070226480001, 1.33
202211070227050001, 2.62
202211070227330001, 1.65
202211070227530001, 1.09
202211070228070001, 1.09
202211070228220001, 1.14
202211070228370001, 6.60
202211070229170001, 2.47
202211070229440001, 1.00
202211070229570001, 2.06
202211070230210001, 46.70
202211070231310001, 42.41
202211070232390001, 1.85
202211070233010001, 1.33
202211070233180001, 1.61
202211070233380001, 1.05
202211070233520001, 1.61
202211070234120001, 66.01
202211070235270001, 1.32
202211070235440001, 1.10
202211070235590001, 16.12
202211070236530001, 1.13
202211070237080001, 2.24
202211070237330001, 1.70
202211070237540001, 1.16
202211070238090001, 1.41
202211070238270001, 2.40
202211070238530001, 1.36
202211070239110001, 4.49
202211070239460001, 1.17
202211070240010001, 1.12
202211070240160001, 1.56
202211070240360001, 1.31
202211070240530001, 10.26
202211070241400001, 8.32
202211070242250001, 1.29
202211070242410001, 1.31
202211070242580001, 1.13
202211070243130001, 1.12
202211070243280001, 256.00
202211070245030001, 1.04
202211070245160001, 1.25
202211070245330001, 4.01
202211070246060001, 9.49
202211070246530001, 1.71
202211070247140001, 1.50
202211070247330001, 6.59
202211070248140001, 3.82
202211070248460001, 9.72
202211070249330001, 38.97
202211070250400001, 1.33
202211070250580001, 1.16
202211070251130001, 5.80
202211070251520001, 1.92
202211070252150001, 1.80
202211070252360001, 3.91
202211070253090001, 1.07
202211070253230001, 1.47
202211070253420001, 5.15
202211070254190001, 1.23
202211070254360001, 1.02
202211070254490001, 3.29
202211070255200001, 1.83
202211070255420001, 1.67
202211070256020001, 1.26
202211070256190001, 1.24
202211070256350001, 1.08
202211070256490001, 7.17
202211070257310001, 1.29
202211070257480001, 2.24
202211070258130001, 8.46
202211070258580001, 2.27
202211070259230001, 1.30
202211070259400001, 3.00
202211070300090001, 1.43
202211070300270001, 3.02
202211070300570001, 1.63
202211070301170001, 1.93
202211070301400001, 3.44
202211070302110001, 5.42
202211070302490001, 4.16
202211070303230001, 1.35
202211070303410001, 2.27
202211070304060001, 1.59
202211070304260001, 1.30
202211070304430001, 1.17
202211070304580001, 1.69
202211070305190001, 18.47
202211070306150001, 1.69
202211070306360001, 1.34
202211070306530001, 1.02
202211070307070001, 1.98
202211070307300001, 1.90
202211070307520001, 3.88
202211070308250001, 9.63
202211070309120001, 2.02
202211070309350001, 8.71
202211070310200001, 3.47
202211070310520001, 3.33
202211070311220001, 3.10
202211070311520001, 1.18
202211070312080001, 3.68
202211070312400001, 5.06
202211070313170001, 2.23
202211070313420001, 2.96
202211070314110001, 1.71
202211070314320001, 2.21
202211070314570001, 1.15
202211070315120001, 1.08
202211070315260001, 8.32
202211070316110001, 39.17
202211070317180001, 1.43
202211070317360001, 1.05
202211070317500001, 1.02
202211070318030001, 1.11
202211070318180001, 1.59
202211070318380001, 108.98
202211070320000001, 2.01
202211070320240001, 1.17
202211070320390001, 1.60
202211070320590001, 5.49
202211070321370001, 8.07
202211070322210001, 3.69
202211070322530001, 1.72
202211070323140001, 8.33
202211070323590001, 1.66
202211070324190001, 1.25
202211070324360001, 1.00
202211070324490001, 31.42
202211070325530001, 2.22
202211070326180001, 1.05
202211070326310001, 1.34
202211070326490001, 14.88
202211070327420001, 4.32
202211070328160001, 1.07
202211070328300001, 1.23
202211070328470001, 1.68
202211070329070001, 2.52
202211070329340001, 1.61
202211070329540001, 12.05
202211070330440001, 9.76
202211070331310001, 4.07
202211070332040001, 1.75
202211070332260001, 1.26
202211070332420001, 1.81
202211070333040001, 19.60
202211070334010001, 8.58
202211070334460001, 2.71
202211070335140001, 3.00
202211070335430001, 2.85
202211070336110001, 1.58
202211070336310001, 2.71
202211070336590001, 16.21
202211070337530001, 1.58
202211070338130001, 1.14
202211070338280001, 2.50
202211070338550001, 22.69
202211070339540001, 1.64
202211070340140001, 1.43
202211070340320001, 3.38
202211070341030001, 1.15
202211070341190001, 1.20
202211070341340001, 1.78
202211070341560001, 1.05
202211070342100001, 1.47
202211070342280001, 19.23
202211070343250001, 1.27
202211070343420001, 1.01
202211070343550001, 1.57
202211070344150001, 1.12
202211070344290001, 1.30
202211070344460001, 1.69
202211070345070001, 2.14
202211070345310001, 1.22
202211070345470001, 11.71
202211070346370001, 1.32
202211070346540001, 1.07
202211070347080001, 1.09
202211070347220001, 8.42
202211070348070001, 1.10
202211070348210001, 6.46
202211070349020001, 1.29
202211070349180001, 1.16
202211070349340001, 3.21
202211070350040001, 3.39
202211070350350001, 25.21
202211070351360001, 1.40
202211070351540001, 1.04
202211070352070001, 2.11
202211070352310001, 1.37
202211070352490001, 1.72
202211070353100001, 29.19
202211070354130001, 2.60
202211070354400001, 14.83
202211070355330001, 3.58
202211070356050001, 1.01
202211070356180001, 5.36
202211070356560001, 1.21
202211070357120001, 3.41
202211070357430001, 1.26
202211070358000001, 1.05
202211070358140001, 1.88
202211070358360001, 1.61
202211070358560001, 1.33
202211070359130001, 1.93
202211070359360001, 3.53
202211070400080001, 1.19
202211070400240001, 1.61
202211070400440001, 1.71
202211070401050001, 1.74
202211070401260001, 2.81
202211070401540001, 2.02
202211070402180001, 5.51
202211070402560001, 20.56
202211070403540001, 1.56
202211070404130001, 1.35
202211070404310001, 2.59
202211070404580001, 109.90
202211070406200001, 9.62
202211070407070001, 3.87
202211070407400001, 2.44
202211070408060001, 2.42
202211070408320001, 1.20
202211070408480001, 2.92
202211070409170001, 3.10
202211070409460001, 7.16
202211070410290001, 1.96
202211070410520001, 1.15
202211070411070001, 2.21
202211070411310001, 10.20
202211070412190001, 1.64
202211070412390001, 1.04
202211070412530001, 2.87
202211070413210001, 1.09
202211070413360001, 2.83
202211070414040001, 1.22
202211070414200001, 1.55
202211070414400001, 1.04
202211070414530001, 1.12
202211070415080001, 6.87
202211070415490001, 29.23
202211070416520001, 1.00
202211070417050001, 1.37
202211070417230001, 1.35
202211070417410001, 1.12
202211070417550001, 2.18
202211070418200001, 1.49
202211070418390001, 1.35
202211070418560001, 1.57
202211070419160001, 1.69
202211070419370001, 2.06
202211070420010001, 2.84
202211070420290001, 1.36
202211070420470001, 1.88
202211070421090001, 1.62
202211070421290001, 1.34
202211070421470001, 1.27
202211070422030001, 1.46
202211070422220001, 2.50
202211070422480001, 1.30
202211070423050001, 3.89
202211070423380001, 1.27
202211070423550001, 1.06
202211070424090001, 1.06
202211070424230001, 5.12
202211070425000001, 1.02
202211070425130001, 1.03
202211070425270001, 2.55
202211070425540001, 1.09
202211070426080001, 31.18
202211070427120001, 10.22
202211070427590001, 4.39
202211070428340001, 1.00
202211070428470001, 5.96
202211070429270001, 1.03
202211070429400001, 1.03
202211070429540001, 2.71
202211070430220001, 3.38
202211070430530001, 3.28
202211070431230001, 21.37
202211070432210001, 3.00
202211070432510001, 2.23
202211070433160001, 3.53
202211070433470001, 10.79
202211070434360001, 1.49
202211070434540001, 1.44
202211070435130001, 30.43
202211070436160001, 1.22
202211070436320001, 1.80
202211070436540001, 1.25
202211070437100001, 4.70
202211070437460001, 5.57
202211070438250001, 3.75
202211070438570001, 2.98
202211070439260001, 24.01
202211070440260001, 2.08
202211070440500001, 1.23
202211070441060001, 14.64
202211070441590001, 3.59
202211070442310001, 1.10
202211070442460001, 1.08
202211070443000001, 6.52
202211070443410001, 1.14
202211070443560001, 1.50
202211070444150001, 1.19
202211070444300001, 3.67
202211070445020001, 2.70
202211070445300001, 2.86
202211070445590001, 2.40
202211070446250001, 2.02
202211070446480001, 5.88
202211070447270001, 2.82
202211070447560001, 1.81
202211070448180001, 5.16
202211070448550001, 4.79
202211070449310001, 1.11
202211070449460001, 1.09
202211070450000001, 1.08
202211070450140001, 3.99
202211070450480001, 1.99
202211070451110001, 2.11
202211070451350001, 2.11
202211070451590001, 6.14
202211070452390001, 1.13
202211070452540001, 1.14
202211070453090001, 1.08
202211070453230001, 1.48
202211070453420001, 2.93
202211070454110001, 3.00
202211070454400001, 9.95
202211070455270001, 2.36
202211070455530001, 256.00
202211070457280001, 1.02
202211070457410001, 11.50
202211070458300001, 1.13
202211070458450001, 1.04
202211070458580001, 1.91
202211070459210001, 1.61
202211070459410001, 1.28
202211070459580001, 2.62
202211070500250001, 2.96
202211070500540001, 1.41
202211070501120001, 2.64
202211070501400001, 1.63
202211070502000001, 18.17
202211070502560001, 1.36
202211070503140001, 1.28
202211070503300001, 1.81
202211070503520001, 3.43
202211070504230001, 1.47
202211070504420001, 2.18
202211070505070001, 3.37
202211070505380001, 10.11
202211070506250001, 1.21
202211070506410001, 1.07
202211070506550001, 1.33
202211070507120001, 1.34
202211070507290001, 2.23
202211070507540001, 3.32
202211070508250001, 2.30
202211070508510001, 2.48
202211070509170001, 3.57
202211070509490001, 10.76
202211070510370001, 1.46
202211070510560001, 1.00
202211070511090001, 51.88
202211070512200001, 2.57
202211070512470001, 1.66
202211070513080001, 1.23
202211070513240001, 3.22
202211070513540001, 4.12
202211070514280001, 1.64
202211070514490001, 2.72
202211070515160001, 1.52
202211070515360001, 1.00
202211070515490001, 3.15
202211070516190001, 1.12
202211070516330001, 4.64
202211070517090001, 2.88
202211070517380001, 1.23
202211070517540001, 4.03
202211070518270001, 4.96
202211070519040001, 5.94
202211070519440001, 1.39
202211070520010001, 1.46
202211070520200001, 6.05
202211070521000001, 1.41
202211070521180001, 3.67
202211070521500001, 20.95
202211070522480001, 176.66
202211070524180001, 1.00
202211070524310001, 2.61
202211070524580001, 1.18
202211070525130001, 21.78
202211070526120001, 1.73
202211070526330001, 5.44
202211070527110001, 1.21
202211070527270001, 34.33
202211070528320001, 1.43
202211070528510001, 2.15
202211070529150001, 1.19
202211070529310001, 1.91
202211070529530001, 1.20
202211070530090001, 1.09
202211070530230001, 1.96
202211070530460001, 1.09
202211070531010001, 1.84
202211070531230001, 1.93
202211070531460001, 23.79
202211070532450001, 1.44
202211070533040001, 256.00
202211070534390001, 2.86
202211070535070001, 1.92
202211070535300001, 2.26
202211070535550001, 1.41
202211070536130001, 1.43
202211070536320001, 5.97
202211070537110001, 1.00
202211070537240001, 1.50
202211070537430001, 1.12
202211070537580001, 3.93
202211070538310001, 2.33
202211070538570001, 1.07
202211070539110001, 1.61
202211070539310001, 7.29
202211070540130001, 4.09
202211070540470001, 2.18
202211070541120001, 1.61
202211070541320001, 2.38
202211070541580001, 14.02
202211070542500001, 2.74
202211070543180001, 2.64
202211070543450001, 1.33
202211070544020001, 1.07
202211070544160001, 1.06
202211070544300001, 1.16
202211070544460001, 1.00
202211070544590001, 3.10
202211070545280001, 2.22
202211070545530001, 1.92
202211070546160001, 1.98
202211070546390001, 2.80
202211070547070001, 2.07
202211070547310001, 1.82
202211070547530001, 1.32
202211070548100001, 3.86
202211070548430001, 1.61
202211070549030001, 3.38
202211070549340001, 15.65
202211070550280001, 1.00
202211070550410001, 3.52
202211070551130001, 1.13
202211070551270001, 3.61
202211070551590001, 1.40
202211070552170001, 2.90
202211070552460001, 1.09
202211070553010001, 1.08
202211070553150001, 1.50
202211070553340001, 2.30
202211070553590001, 11.99
202211070554490001, 4.04
202211070555230001, 1.00
202211070555360001, 7.44
202211070556180001, 3.89
202211070556520001, 1.03
202211070557050001, 2.36
202211070557310001, 1.21
202211070557470001, 3.17
202211070558170001, 1.10
202211070558310001, 9.38
202211070559170001, 1.16
202211070559330001, 2.25
202211070559580001, 5.65
202211070600360001, 4.04
202211070601100001, 1.57
202211070601300001, 2.26
202211070601550001, 3.03
202211070602240001, 2.04
202211070602480001, 1.22
202211070603040001, 8.25
202211070603480001, 1.11
202211070604020001, 1.17
202211070604180001, 4.58
202211070604530001, 1.18
202211070605090001, 1.32
202211070605260001, 2.28
202211070605510001, 2.17
202211070606160001, 4.97
202211070606520001, 1.37
202211070607100001, 1.51
202211070607290001, 1.33
202211070607460001, 1.28
202211070608030001, 3.42
202211070608340001, 2.18
202211070608590001, 1.76
202211070609200001, 2.68
202211070609480001, 3.00
202211070610170001, 2.22
202211070610420001, 4.01
202211070611160001, 1.44
202211070611340001, 1.13
202211070611490001, 2.39
202211070612150001, 1.79
202211070612360001, 1.91
202211070612590001, 1.78
202211070613210001, 1.94
202211070613430001, 1.98
202211070614070001, 40.96
202211070615140001, 1.38
202211070615320001, 1.31
202211070615490001, 1.41
202211070616070001, 1.79
202211070616290001, 1.31
202211070616460001, 256.00
202211070618210001, 1.23
202211070618370001, 1.76
202211070618590001, 1.96
202211070619220001, 1.02
202211070619350001, 1.39
202211070619530001, 17.66
202211070620480001, 1.34
202211070621060001, 1.05
202211070621190001, 1.02
202211070621330001, 2.70
202211070622000001, 1.42
202211070622190001, 5.34
202211070622560001, 32.72
202211070624010001, 2.15
202211070624250001, 59.45
202211070625390001, 1.11
202211070625530001, 1.79
202211070626150001, 4.59
202211070626510001, 1.10
202211070627050001, 1.08
202211070627190001, 1.41
202211070627380001, 2.78
202211070628060001, 2.70
202211070628330001, 1.04
202211070628470001, 4.94
202211070629240001, 1.26
202211070629400001, 1.30
202211070629570001, 7.11
202211070630390001, 3.93
202211070631120001, 8.52
202211070631570001, 1.62
202211070632170001, 11.81
202211070633070001, 2.10
202211070633310001, 1.62
202211070633510001, 2.21
202211070634160001, 1.44
202211070634340001, 1.74
202211070634550001, 1.00
202211070635090001, 1.00
202211070635220001, 3.23
202211070635520001, 2.14
202211070636160001, 2.49
202211070636430001, 1.53
202211070637020001, 2.00
202211070637250001, 2.52
202211070637520001, 1.16
202211070638070001, 1.30
202211070638240001, 1.33
202211070638420001, 1.04
202211070638550001, 1.91
202211070639180001, 5.63
202211070639560001, 3.24
202211070640270001, 5.02
202211070641040001, 1.31
202211070641210001, 5.45
202211070641590001, 13.82
202211070642510001, 2.01
202211070643140001, 1.07
202211070643280001, 1.44
202211070643460001, 1.95
202211070644090001, 1.14
202211070644240001, 2.03
202211070644480001, 1.98
202211070645110001, 5.14
202211070645480001, 1.80
202211070646100001, 49.94
202211070647210001, 6.95
202211070648020001, 1.68
202211070648230001, 1.83
202211070648450001, 11.14
202211070649340001, 1.60
202211070649540001, 5.20
202211070650310001, 1.09
202211070650460001, 2.22
202211070651100001, 1.47
202211070651290001, 1.19
202211070651450001, 37.01
202211070652510001, 1.40
202211070653090001, 1.70
202211070653300001, 2.77
202211070653580001, 2.03
202211070654220001, 2.22
202211070654460001, 25.40
202211070655470001, 7.99
202211070656310001, 8.34
202211070657150001, 3.55
202211070657470001, 1.33
202211070658050001, 1.79
202211070658260001, 4.13
202211070659000001, 1.30
202211070659170001, 15.45
202211070700110001, 2.13
202211070700350001, 4.42
202211070701100001, 1.08
202211070701240001, 1.12
202211070701390001, 2.56
202211070702060001, 62.68
202211070703200001, 1.40
202211070703380001, 1.58
202211070703580001, 1.04
202211070704110001, 1.69
202211070704320001, 1.99
202211070704550001, 27.76
202211070705570001, 1.47
202211070706160001, 1.91
202211070706390001, 1.66
202211070706590001, 1.19
202211070707150001, 1.22
202211070707310001, 6.97
202211070708130001, 117.34
202211070709360001, 3.69
202211070710080001, 33.34
202211070711130001, 1.09
202211070711280001, 1.64
202211070711480001, 1.63
202211070712080001, 4.21
202211070712430001, 3.12
202211070713120001, 1.01
202211070713260001, 3.36
202211070713570001, 1.05
202211070714100001, 2.83
202211070714390001, 4.27
202211070715130001, 20.54
202211070716110001, 1.88
202211070716330001, 1.14
202211070716480001, 3.11
202211070717180001, 3.68
202211070717510001, 1.10
202211070718050001, 3.66
202211070718370001, 3.17
202211070719070001, 8.78
202211070719530001, 2.47
202211070720190001, 1.52
202211070720380001, 3.80
202211070721110001, 1.38
202211070721290001, 2.93
202211070721580001, 1.07
202211070722120001, 8.71
202211070722570001, 2.46
202211070723230001, 2.59
202211070723500001, 3.11
202211070724200001, 1.98
202211070724430001, 5.24
202211070725210001, 2.37
202211070725460001, 1.06
202211070726000001, 1.41
202211070726180001, 2.23
202211070726430001, 1.63
202211070727040001, 1.28
202211070727200001, 1.01
202211070727330001, 5.52
202211070728120001, 1.27
202211070728280001, 1.26
202211070728450001, 10.54
202211070729330001, 1.36
202211070729500001, 1.01
202211070730040001, 1.01
202211070730170001, 41.09
202211070731250001, 2.26
202211070731500001, 11.50
202211070732390001, 1.04
202211070732530001, 1.29
202211070733090001, 3.65
202211070733420001, 3.36
202211070734130001, 9.38
202211070734590001, 3.89
202211070735320001, 1.33
202211070735490001, 1.03
202211070736030001, 2.30
202211070736280001, 5.48
202211070737060001, 2.58
202211070737330001, 1.21
202211070737490001, 3.59
202211070738210001, 1.69
202211070738420001, 16.40
202211070739360001, 2.73
202211070740040001, 2.01
202211070740280001, 2.52
202211070740540001, 3.68
202211070741270001, 28.94
202211070742290001, 1.53
202211070742490001, 5.28
202211070743260001, 13.24
202211070744170001, 1.92
202211070744400001, 1.20
202211070744560001, 1.25
202211070745120001, 4.74
202211070745480001, 74.91
202211070747050001, 1.04
202211070747190001, 1.84
202211070747410001, 4.98
202211070748170001, 1.01
202211070748310001, 1.85
202211070748530001, 2.20
202211070749170001, 6.64
202211070749580001, 3.03
202211070750280001, 2.16
202211070750520001, 1.11
202211070751070001, 1.26
202211070751230001, 1.36
202211070751410001, 1.45
202211070751590001, 4.22
202211070752340001, 2.95
202211070753030001, 1.30
202211070753200001, 2.78
202211070753480001, 2.96
202211070754170001, 1.04
202211070754310001, 1.69
202211070754510001, 8.82
202211070755370001, 6.90
202211070756180001, 2.58
202211070756450001, 2.12
202211070757090001, 2.35
202211070757350001, 1.89
202211070757580001, 4.00
202211070758310001, 1.04
202211070758450001, 1.30
202211070759020001, 1.00
202211070759150001, 1.04
202211070759280001, 6.12
202211070800080001, 1.78
202211070800300001, 2.25
202211070800550001, 1.03
202211070801080001, 1.86
202211070801300001, 1.12
202211070801450001, 1.78
202211070802070001, 1.73
202211070802280001, 12.50
202211070803180001, 14.99
202211070804110001, 4.08
202211070804450001, 6.28
202211070805250001, 1.85
202211070805470001, 26.78
202211070806490001, 2.27
202211070807140001, 1.76
202211070807360001, 75.22
202211070808530001, 1.12
202211070809070001, 3.16
202211070809370001, 1.10
202211070809520001, 1.89
202211070810140001, 1.15
202211070810290001, 12.47
202211070811200001, 1.25
202211070811360001, 3.62
202211070812080001, 1.12
202211070812230001, 1.12
202211070812380001, 2.48
202211070813040001, 3.06
202211070813340001, 1.75
202211070813550001, 1.49
202211070814140001, 1.28
202211070814310001, 1.85
202211070814530001, 1.48
202211070815110001, 1.00
202211070815250001, 1.36
202211070815420001, 90.63
202211070817020001, 2.14
202211070817260001, 1.16
202211070817410001, 2.43
202211070818080001, 1.00
202211070818210001, 5.70
202211070818590001, 25.94
202211070820010001, 1.09
202211070820150001, 1.73
202211070820360001, 1.37
202211070820540001, 1.25
202211070821100001, 19.94
202211070822070001, 1.33
202211070822250001, 1.24
202211070822410001, 40.07
202211070823480001, 2.97
202211070824180001, 6.78
202211070824590001, 14.09
202211070825510001, 3.40
202211070826220001, 1.65
202211070826420001, 1.47
202211070827010001, 4.30
202211070827360001, 2.36
202211070828010001, 9.82
202211070828480001, 78.76
202211070830060001, 3.46
202211070830370001, 1.89
202211070831000001, 3.52
202211070831310001, 1.51
202211070831500001, 4.47
202211070832260001, 1.03
202211070832390001, 1.68
202211070833000001, 1.82
202211070833220001, 3.46
202211070833530001, 1.20
202211070834090001, 1.95
202211070834320001, 6.53
202211070835130001, 4.76
202211070835490001, 1.00
202211070836020001, 1.04
202211070836150001, 1.90
202211070836380001, 3.70
202211070837100001, 1.64
202211070837310001, 1.92
202211070837530001, 1.79
202211070838150001, 1.11
202211070838300001, 1.46
202211070838480001, 1.57
202211070839080001, 2.92
202211070839370001, 1.00
202211070839500001, 2.58
202211070840170001, 32.13
202211070841210001, 2.38
202211070841470001, 1.49
202211070842060001, 3.46
202211070842380001, 1.82
202211070842590001, 1.01
202211070843130001, 7.90
202211070843560001, 2.76
202211070844240001, 1.30
202211070844410001, 1.00
202211070844540001, 5.49
202211070845330001, 1.52
202211070845520001, 1.23
202211070846080001, 1.21
202211070846240001, 2.38
202211070846500001, 1.62
202211070847100001, 1.81
202211070847320001, 1.04
202211070847450001, 2.27
202211070848100001, 2.17
202211070848350001, 2.12
202211070848590001, 1.68
202211070849200001, 2.23
202211070849450001, 35.78
202211070850510001, 1.49
202211070851100001, 10.97
