Timestamp, Multiplier
202211110000500001, 1.51
202211110001090001, 1.01
202211110001220001, 2.51
202211110001490001, 13.06
202211110002400001, 1.61
202211110003000001, 1.75
202211110003210001, 3.53
202211110003530001, 2.28
202211110004180001, 1.24
202211110004340001, 1.32
202211110004510001, 1.03
202211110005050001, 1.72
202211110005260001, 1.26
202211110005420001, 7.39
202211110006250001, 3.94
202211110006580001, 1.52
202211110007180001, 38.19
202211110008240001, 1.37
202211110008420001, 5.71
202211110009210001, 1.38
202211110009390001, 1.19
202211110009540001, 1.00
202211110010070001, 1.21
202211110010230001, 1.40
202211110010410001, 2.33
202211110011070001, 1.16
202211110011220001, 1.47
202211110011410001, 1.67
202211110012010001, 1.69
202211110012220001, 3.04
202211110012520001, 1.38
202211110013090001, 2.45
202211110013360001, 25.92
202211110014370001, 2.66
202211110015040001, 1.43
202211110015230001, 9.80
202211110016100001, 1.39
202211110016270001, 1.22
202211110016430001, 1.93
202211110017060001, 3.22
202211110017370001, 2.62
202211110018040001, 1.06
202211110018180001, 1.36
202211110018350001, 2.40
202211110019010001, 1.44
202211110019200001, 5.34
202211110019580001, 36.80
202211110021040001, 2.00
202211110021270001, 1.07
202211110021410001, 1.33
202211110021580001, 1.22
202211110022140001, 7.12
202211110022570001, 1.71
202211110023180001, 6.50
202211110023580001, 2.04
202211110024220001, 2.59
202211110024490001, 2.04
202211110025130001, 1.76
202211110025340001, 1.47
202211110025530001, 4.89
202211110026290001, 16.79
202211110027240001, 3.32
202211110027550001, 4.86
202211110028310001, 1.00
202211110028440001, 4.79
202211110029200001, 5.96
202211110030000001, 2.30
202211110030250001, 1.91
202211110030480001, 1.07
202211110031020001, 1.00
202211110031150001, 48.29
202211110032250001, 1.22
202211110032410001, 1.38
202211110032590001, 1.05
202211110033130001, 1.00
202211110033260001, 1.52
202211110033450001, 1.77
202211110034070001, 17.46
202211110035020001, 1.11
202211110035170001, 1.28
202211110035330001, 4.16
202211110036070001, 4.10
202211110036410001, 1.45
202211110037000001, 34.80
202211110038050001, 1.06
202211110038190001, 1.59
202211110038390001, 1.45
202211110038580001, 1.08
202211110039120001, 2.47
202211110039380001, 1.59
202211110039580001, 13.25
202211110040490001, 3.91
202211110041220001, 1.27
202211110041390001, 3.36
202211110042100001, 1.39
202211110042280001, 1.15
202211110042430001, 2.71
202211110043110001, 12.35
202211110044010001, 2.58
202211110044280001, 1.22
202211110044440001, 4.95
202211110045210001, 32.41
202211110046250001, 1.16
202211110046410001, 1.74
202211110047020001, 79.79
202211110048200001, 4.80
202211110048560001, 1.48
202211110049150001, 3.00
202211110049440001, 1.23
202211110050000001, 1.88
202211110050220001, 5.39
202211110051000001, 1.16
202211110051150001, 1.39
202211110051330001, 8.29
202211110052180001, 1.10
202211110052320001, 2.00
202211110052550001, 5.25
202211110053330001, 7.13
202211110054150001, 39.34
202211110055220001, 1.13
202211110055370001, 1.13
202211110055520001, 1.13
202211110056070001, 1.52
202211110056260001, 25.24
202211110057270001, 2.35
202211110057530001, 2.63
202211110058200001, 8.20
202211110059040001, 1.02
202211110059170001, 2.23
202211110059420001, 1.11
202211110059570001, 1.04
202211110100100001, 1.61
202211110100300001, 40.52
202211110101380001, 3.64
